Year,Month,point_id,NDVI,NDMI,NDWI,EVI,LST,Rainfall,Rainfall_lag1,CHS_raw,CHS
2021,6,140,0.523137331,0.122531958,-0.554701805,0.325591614,32.66557343,95.41239929,93.83937816,-0.127825076,0.604323593
2021,7,140,0.502532899,0.141962007,-0.480203032,0.319886492,30.09359907,786.7357769,95.41239929,-0.125923091,0.604513258
2021,8,140,0.45313701,0.202195495,-0.386294365,0.59897667,27.57873427,289.0741348,786.7357769,0.723432234,0.689210263
2021,9,140,0.721852124,0.28031078,-0.65463388,0.512893252,27.09117483,398.7114792,289.0741348,1.731084682,0.789692526
2022,6,140,0.528120816,0.133437946,-0.526471496,0.363009432,35.4373007,105.9208894,398.7114792,0.09236472,0.626280737
2022,7,140,0.640443981,0.319384009,-0.542548299,0.505060228,29.70329604,674.7789402,105.9208894,1.30955627,0.747658064
2022,8,140,0.776505888,0.29002139,-0.682498693,0.537031627,27.82524476,490.4439545,674.7789402,2.251007948,0.841538842
2022,9,140,0.687660813,0.298988849,-0.594306588,0.53082989,27.25287413,197.7086444,490.4439545,1.69927621,0.786520612
2023,6,140,0.600665569,0.17940335,-0.517350137,0.44646906,32.61982517,191.3679619,197.7086444,0.492539197,0.666185802
2023,7,140,0.439005017,0.2298944,-0.415650636,0.486601942,26.49786014,813.3384094,191.3679619,0.353481242,0.652319059
2023,8,140,0.73850131,0.2993294,-0.634876013,0.530151247,26.69723776,569.1780453,813.3384094,2.187775558,0.83523336
2023,9,140,0.799279749,0.32680741,-0.688122749,0.540228586,27.66952448,317.4512444,569.1780453,2.345119909,0.850923608
2024,6,140,0.566080987,0.178023681,-0.530231416,0.415035935,37.93976923,59.27945888,317.4512444,0.355514274,0.652521791
2024,7,140,0.561371863,0.234051123,-0.454392612,0.477177619,29.71218182,633.3200626,59.27945888,0.545869658,0.671503871
2024,8,140,0.789749861,0.317811489,-0.688974261,0.598352818,27.852331,484.5297454,633.3200626,2.495361504,0.865905575
2024,9,140,0.750213861,0.281419635,-0.641615391,0.537399404,27.59486014,200.2985497,484.5297454,1.895761064,0.806113918
2025,6,140,0.683053136,0.208328605,-0.635934889,0.462465356,34.62772028,184.521377,200.2985497,1.058924145,0.722665237
2025,8,140,0.776909709,0.280966341,-0.677288175,0.560478682,27.38882517,1063.825417,184.521377,2.074772624,0.823964802
2025,9,140,0.678008437,0.229928195,-0.589474559,0.441132305,26.40768531,188.3582306,1063.825417,1.60568672,0.777187946
2019,6,141,0.44712913,0.061154507,-0.47590518,0.306140601,41.04477855,56.92535005,90.99032831,-0.841629587,0.533143602
2019,7,141,0.382571727,0.02739726,-0.391443849,0.279457769,30.99132867,569.8055401,56.92535005,-1.145985544,0.50279348
2019,8,141,0.752412915,0.308663338,-0.61860466,0.653713593,28.20423776,331.0539989,569.8055401,2.264511481,0.842885403
2019,9,141,0.521718383,0.286733836,-0.392747939,0.47322065,26.73541259,204.0772419,331.0539989,0.602083193,0.677109438
2020,6,141,0.489957392,0.103188075,-0.550363421,0.146571501,35.28966434,81.79674383,204.0772419,-0.635827902,0.553665975
2020,7,141,0.652885437,0.199931353,-0.56048578,0.52640063,28.91716783,304.3207916,81.79674383,0.949286738,0.711732287
2020,8,141,0.815399468,0.359325647,-0.653917015,0.452281224,28.77616783,671.2538948,304.3207916,2.105206054,0.826999598
2020,9,141,0.769343376,0.248041958,-0.661055326,0.508783442,29.45028671,70.60059876,671.2538948,1.876525429,0.804195757
2021,6,141,0.433439225,0.011068625,-0.480277032,0.266352447,35.05741259,59.60765457,70.60059876,-1.052460202,0.512119749
2021,7,141,0.476018578,0.083885625,-0.460949451,0.337959064,29.85764569,668.3539104,59.60765457,-0.425737107,0.574616054
2021,8,141,0.415716857,0.266189635,-0.286103547,0.622187608,26.37781119,240.1655483,668.3539104,0.600797173,0.676981197
2021,9,141,0.759682238,0.258855581,-0.661950111,0.550533936,26.69218182,394.314621,240.1655483,1.815745092,0.798134792
2022,6,141,0.576177359,0.114817046,-0.564952672,0.376408799,35.83797902,97.46819544,394.314621,0.245973719,0.641598498
2022,7,141,0.799741924,0.262262434,-0.647531331,0.60069781,29.41618182,663.253521,97.46819544,1.920851393,0.808615905
2022,8,141,0.884238243,0.337007344,-0.742920339,0.691351726,27.82395338,313.6077604,663.253521,3.082307857,0.924435376
2022,9,141,0.704048932,0.273911566,-0.605378687,0.583971166,27.16702098,174.2527462,313.6077604,1.680718216,0.784670024
2023,6,141,0.552319288,0.129328892,-0.548560679,0.358686559,32.03747552,181.5941648,174.2527462,0.091842285,0.62622864
2023,7,141,0.089014955,0.17005901,-0.063135639,0.440715884,27.84478322,703.723629,181.5941648,-1.587127058,0.458803215
2023,8,141,0.803492308,0.245799139,-0.671489835,0.581018706,27.04613287,299.3709793,703.723629,2.223063212,0.838752216
2023,9,141,0.83090204,0.275668949,-0.725741804,0.541956094,27.65744056,264.5925293,299.3709793,2.157725045,0.832236748
2024,6,141,0.499862611,0.064013518,-0.508568287,0.334508816,38.0218042,47.75992679,264.5925293,-0.433189261,0.573872931
2024,7,141,0.494688243,0.168628201,-0.397755325,0.543218857,28.18695804,406.598999,47.75992679,0.161171139,0.633142055
2024,8,141,0.815073788,0.35518983,-0.697141051,0.61505153,28.04599534,482.4688429,406.598999,2.586802623,0.875024007
2024,9,141,0.712517023,0.287914425,-0.58904165,0.522763162,27.06223077,221.1016727,482.4688429,1.68832214,0.785428281
2025,6,141,0.506663203,0.058937199,-0.49649623,0.350025549,32.21388112,86.26652308,221.1016727,-0.376171981,0.579558647
2025,7,141,0.75220418,0.256781489,-0.602036476,0.648659464,28.50638462,644.9449568,86.26652308,1.79795031,0.796360311
2025,8,141,0.865647197,0.269652486,-0.727433622,0.616781101,27.22190676,706.9556961,644.9449568,2.691045598,0.88541903
2025,9,141,0.707383454,0.167791486,-0.599617481,0.515935904,26.11220979,251.869606,706.9556961,1.445076589,0.761172038
2019,6,142,0.088230349,-0.053563312,-0.185480505,0.057562884,40.88397759,33.89351873,65.18116927,-3.257688727,0.292216197
2019,7,142,0.17184943,0.203361347,-0.13470681,0.097979751,32.36133053,525.9290848,33.89351873,-2.065578879,0.411092398
2019,8,142,0.744006217,0.346954972,-0.608416021,0.585903228,30.91130252,258.3086119,525.9290848,2.124500664,0.828923641
2019,9,142,0.743362844,0.340751052,-0.611356199,0.639579719,27.9139986,262.0059071,258.3086119,2.099063285,0.826387046
2020,6,142,0.122132674,-0.061566781,-0.169811323,0.054021609,37.58677871,63.71653316,262.0059071,-3.085320791,0.309404584
2020,7,142,0.383715302,0.159073487,-0.315642416,0.21452005,31.38060924,253.0561796,63.71653316,-1.090845683,0.508291981
2020,8,142,0.726050675,0.267340094,-0.609254837,0.507374993,29.28403361,670.5311871,253.0561796,1.581549501,0.774781003
2020,9,142,0.746870637,0.275802255,-0.616889775,0.530572509,30.85588936,97.40174229,670.5311871,1.850812491,0.801631684
2021,6,142,0.057608306,-0.105014317,-0.169310138,0.037613115,37.2767437,32.17426491,97.40174229,-3.512794379,0.266777274
2021,7,142,0.18376255,0.080739737,-0.206445113,0.068251086,29.77869748,624.1538067,32.17426491,-2.292946773,0.388419461
2021,8,142,0.580137908,0.221843004,-0.477503628,0.528645711,29.35321429,234.102684,624.1538067,0.991466436,0.715938411
2021,9,142,0.788306475,0.309950143,-0.635399878,0.58447546,28.46930672,587.419281,234.102684,2.07244258,0.823732452
2022,6,142,0.135112241,-0.04934464,-0.222627744,0.079176054,37.86917367,65.47790539,587.419281,-2.636259238,0.354184628
2022,8,142,0.855702043,0.333086371,-0.74265337,0.589362542,30.51066527,304.0105362,65.47790539,2.373435035,0.853747169
2022,9,142,0.728248537,0.346093982,-0.61851728,0.633590405,29.07846639,151.8010187,304.0105362,2.079681102,0.824454271
2023,6,142,0.062383264,-0.031335149,-0.167967141,0.051011057,34.33472689,137.2624912,151.8010187,-3.13884183,0.30406751
2023,7,142,-0.030955585,0.244869277,-0.05109489,0.348299383,30.45207283,503.7506523,137.2624912,-1.931115846,0.42450094
2023,8,142,0.830634475,0.357480317,-0.71884346,0.567768595,28.77213585,234.6667099,503.7506523,2.57769763,0.874116065
2023,9,142,0.792210519,0.398338467,-0.652933359,0.602939419,28.98377451,353.3728142,234.6667099,2.404835009,0.856878348
2024,6,142,0.088407002,-0.056162547,-0.182624936,0.067684056,38.67773109,36.045642,353.3728142,-3.042523974,0.313672247
2024,7,142,0.493363261,0.162124768,-0.387458831,0.302392527,31.49009337,427.1547022,36.045642,-0.462741869,0.57092597
2024,8,142,0.846736073,0.359016001,-0.754343927,0.510805875,28.75831933,437.329805,427.1547022,2.569113557,0.873260068
2024,9,142,0.811512053,0.409649581,-0.693682492,0.658564472,29.35623249,246.0514813,437.329805,2.803769514,0.896659765
2025,6,142,0.081762828,-0.060378402,-0.186195508,0.079484724,34.12483894,68.68020358,246.0514813,-3.03982121,0.313941764
2025,7,142,0.240506336,0.230323508,-0.141065836,0.116027809,29.49393091,595.6468377,68.68020358,-1.700005107,0.44754711
2025,8,142,0.788566828,0.318757653,-0.673269689,0.534970275,28.552493,639.5249672,595.6468377,2.317756415,0.848194943
2025,9,142,0.739739716,0.337967306,-0.645443797,0.606861231,28.08690476,299.5971298,639.5249672,2.333586795,0.849773535
2019,6,143,0.545647562,0.045740664,-0.512166142,0.329258026,40.64598338,65.97416664,113.7654142,-0.520926657,0.565123831
2019,7,143,0.508879364,0.054481547,-0.436734706,0.305935403,32.07030471,650.4819946,65.97416664,-0.607381564,0.55650262
2019,8,143,0.51672864,0.185023397,-0.431578934,0.584420356,29.44459141,325.7671986,650.4819946,0.778529197,0.694704487
2019,9,143,0.420740753,0.207203791,-0.327865988,0.53780563,28.12038781,277.7580147,325.7671986,0.100134501,0.627055533
2020,6,143,0.616797924,0.119076066,-0.605641723,0.181096598,35.19605263,98.40843667,277.7580147,-0.049706638,0.612113499
2020,7,143,0.418264836,0.12958695,-0.335913986,0.509709726,30.39866113,320.8214375,98.40843667,-0.368503482,0.580323343
2020,8,143,0.415536165,0.223272085,-0.340330392,0.153926479,28.99960295,753.5401917,320.8214375,-0.592940278,0.557942693
2020,9,143,0.75876224,0.257629514,-0.633122385,0.571100524,30.07362881,97.43858541,753.5401917,2.005404285,0.817047449
2021,6,143,0.486301363,-0.022783669,-0.480723292,0.25997803,37.43635042,69.96483421,97.43858541,-1.074292692,0.509942631
2021,7,143,0.44922775,0.001362398,-0.433214158,0.226780057,31.69220222,737.3770714,69.96483421,-1.072205678,0.510150746
2021,8,143,0.422068954,0.197106689,-0.334627837,0.518919834,28.07713527,265.943882,737.3770714,0.298728086,0.64685912
2021,9,143,0.821835935,0.24199222,-0.677419364,0.5969455,27.6000277,522.3871918,265.943882,2.063732111,0.822863851
2022,6,143,0.606641591,0.050797835,-0.574970365,0.359906404,36.71764543,111.5280554,522.3871918,0.157985943,0.63282443
2022,7,143,0.78622818,0.20673494,-0.634995282,0.5931612,30.0711557,716.3720322,111.5280554,1.671334003,0.783734239
2022,8,143,0.826997221,0.211899981,-0.69313252,0.557323676,28.6373615,344.1595936,716.3720322,2.157107791,0.832175196
2022,9,143,0.656739831,0.24838832,-0.547584176,0.55355799,27.70139889,222.3324904,344.1595936,1.310977817,0.74779982
2023,6,143,0.693079233,0.080777712,-0.609663069,0.388391352,32.46614958,225.6485758,222.3324904,0.479685441,0.664904036
2023,7,143,0.690048933,0.182791978,-0.561809063,0.498605163,27.33904894,750.7996864,225.6485758,1.113342874,0.728091828
2023,8,143,0.64985162,0.222222224,-0.547668755,0.2656,28.1976108,341.6915874,750.7996864,0.846110509,0.701443639
2023,9,143,0.822562993,0.251413494,-0.685063303,0.566497093,28.2541482,363.2028656,341.6915874,2.055098333,0.822002898
2024,6,143,0.574712634,0.037509978,-0.567469895,0.365469917,39.29692521,55.16476122,363.2028656,-0.104152208,0.606684232
2024,7,143,0.707058847,0.220664829,-0.5709337,0.626316186,29.51851339,469.7802124,55.16476122,1.389680523,0.755647988
2024,8,143,0.801176429,0.197540671,-0.672099233,0.561668316,28.80548476,485.7876986,469.7802124,1.885156799,0.80505647
2024,9,143,0.608290195,0.206036791,-0.54026252,0.394830632,28.10555402,289.6631381,485.7876986,0.794316512,0.696278785
2025,6,143,0.493770897,-0.00632266,-0.508901179,0.301182489,34.11109418,101.6912088,289.6631381,-0.67782101,0.549478457
2025,7,143,0.438293546,0.172670811,-0.344091117,0.420033096,29.39823638,730.853549,101.6912088,-0.263346214,0.590809538
2025,8,143,0.765487909,0.175504372,-0.623868942,0.553282643,27.8834349,758.8148422,730.853549,1.83027391,0.799583594
2025,9,143,0.713593543,0.230655313,-0.606358826,0.528719585,26.81931671,310.4375572,758.8148422,1.74719934,0.791299467
2019,7,144,0.689817309,0.254959524,-0.653785169,0.474952108,22.05565741,237.7280998,78.94988245,1.391591792,0.755838578
2019,8,144,0.823452473,0.323943675,-0.670193672,0.689642583,20.79448611,230.889143,237.7280998,2.537202539,0.870077928
2019,9,144,0.664975286,0.362847269,-0.551323473,0.396377138,20.51874306,173.5589304,230.889143,1.382835001,0.754965358
2020,6,144,0.755784988,0.229640052,-0.714461386,0.436487716,23.645875,94.52322352,173.5589304,1.520164417,0.768659733
2020,7,144,0.782935739,0.28705883,-0.673255324,0.640336075,23.38624306,201.3695537,94.52322352,2.097094301,0.826190701
2020,8,144,0.014981627,0.244807541,0.01146549,0.343427776,20.91473611,313.2797976,201.3695537,-1.868146239,0.430780216
2020,9,144,0.783549786,0.346946478,-0.702081025,0.583014209,20.9884375,51.15785217,313.2797976,2.376599676,0.854062744
2021,6,144,0.777170479,0.276653588,-0.654764354,0.622032289,23.40023611,83.1956501,51.15785217,1.915111906,0.808043568
2021,7,144,0.53421104,0.244361281,-0.408915639,0.610502645,21.24208333,375.0016212,83.1956501,0.777086918,0.694560664
2021,8,144,0.787280262,0.338349134,-0.663147151,0.699812889,21.51577083,107.6337967,375.0016212,2.564253444,0.872775422
2021,9,144,0.754421115,0.325766921,-0.63774538,0.572800318,18.68509028,189.3327866,107.6337967,1.996146258,0.816124246
2022,6,144,0.149797574,0.23119393,-0.146322459,0.472740627,24.44372917,82.82521772,189.3327866,-1.059854893,0.511382356
2022,7,144,0.775015533,0.278615147,-0.655332327,0.694733323,22.18190741,284.35044,82.82521772,2.153456988,0.831811141
2022,8,144,0.832587302,0.321071327,-0.682696283,0.68191817,21.05213889,240.4775734,284.35044,2.58782729,0.875126186
2022,9,144,0.763401091,0.278653681,-0.669220388,0.608451936,19.17813194,94.57132769,240.4775734,2.069521656,0.82344118
2023,6,144,0.374823987,0.43149361,-0.28661716,0.397977101,22.20820833,160.2647438,94.57132769,0.248620224,0.641862405
2023,7,144,0.854721248,0.362768859,-0.695116401,0.753604934,22.24132407,396.4736462,160.2647438,2.900800901,0.906335654
2023,8,144,0.827224672,0.377593011,-0.702631712,0.733852268,20.31251389,253.0681038,396.4736462,3.007689796,0.916994525
2023,9,144,0.816810727,0.334025264,-0.707814634,0.621375018,18.46877778,170.4320564,253.0681038,2.521788944,0.868540897
2024,6,144,0.607601643,0.239061743,-0.544095874,0.36067478,24.50145833,50.3222216,170.4320564,0.637680081,0.68065913
2024,7,144,0.834344387,0.180711329,-0.803956807,0.298895745,24.80797222,245.4777346,50.3222216,1.375411668,0.75422511
2024,8,144,0.697536111,0.31257391,-0.566567361,0.817729084,20.26410417,230.0006694,245.4777346,2.273579162,0.843789624
2024,9,144,0.784852028,0.396619469,-0.6664868,0.681391649,19.032375,163.6813568,230.0006694,2.672331006,0.883552826
2025,6,144,0.751727045,0.302981019,-0.638135254,0.681851232,21.8149375,110.3195532,163.6813568,2.135332737,0.830003806
2025,8,144,0.836742878,0.351335406,-0.706671655,0.721874243,18.66916667,460.201745,110.3195532,2.807485762,0.897030346
2025,9,144,0.74417001,0.296828032,-0.681573451,0.594445376,18.92967361,158.1700907,460.201745,2.239425781,0.840383877
2019,6,145,-0.218577981,-0.039678063,0.158312693,-0.081083938,41.12701214,41.29983091,78.28431034,-4.99097533,0.1193743
2019,7,145,-0.001908397,0.299782544,-0.066258922,-0.001585163,32.63788982,593.2294807,41.29983091,-2.489063451,0.368862869
2019,8,145,-0.173662364,0.155539379,0.144456804,0.006021073,32.06940476,276.0267181,593.2294807,-3.536681005,0.264395319
2019,9,145,-0.152582154,0.08881548,-0.03073624,-0.136432317,29.95808123,289.0277748,276.0267181,-3.78101566,0.240030471
2020,6,145,0.006937562,0.032317635,-0.089544237,0.00555732,36.58534314,74.75743849,289.0277748,-3.288179151,0.289175717
2020,7,145,-0.0007751,0.38393569,-0.125315145,0.039868507,32.84585434,284.3593439,74.75743849,-2.01846778,0.415790278
2020,8,145,-0.389748901,0.160365179,0.304107606,-0.164086252,30.75673436,680.062006,284.3593439,-4.838782086,0.134550884
2020,9,145,-0.189889818,0.115506329,0.187256172,-0.065943464,32.94969188,97.47869471,680.062006,-3.957470662,0.222434525
2021,6,145,-0.025181385,0.029411791,-0.134962365,-0.009824978,36.39667367,43.55668163,97.47869471,-3.41747108,0.276282834
2021,7,145,0.057192374,0.218551457,-0.168087691,0.050072073,31.47671335,673.792469,43.55668163,-2.244396873,0.393260817
2021,8,145,-0.032329988,0.321987361,0.025889968,-0.021194183,29.99165266,252.9165382,673.792469,-2.382394111,0.379499847
2021,9,145,-0.214953274,0.668571413,0.012947449,-0.096815204,29.13930672,603.2898712,252.9165382,-1.943216162,0.423294306
2022,6,145,-0.214240313,-0.00420926,0.134453788,-0.064090373,38.28909664,88.84981823,603.2898712,-4.396940898,0.178610919
2022,8,145,-0.034410641,0.607641339,-0.175347105,-0.018360524,31.60511204,313.9292412,88.84981823,-1.326049004,0.484837701
2022,9,145,-0.068094246,0.343765467,0.058806479,-0.040970626,29.8887535,204.6799631,313.9292412,-2.741836844,0.343656517
2023,6,145,-0.129436329,0.397435904,-0.008464329,-0.046966139,34.06692577,160.1356535,204.6799631,-2.680082612,0.349814598
2023,7,145,-0.165363804,0.352601171,0.015602837,-0.090474565,30.05413866,629.8503685,160.1356535,-2.944258855,0.323471163
2023,8,145,-0.025728988,-0.032779906,-0.077163711,-0.02032658,29.26002101,263.4036217,629.8503685,-3.320215226,0.285981106
2023,9,145,0.016195809,-0.050732341,-0.101088874,0.0117213,30.26328431,415.8709316,263.4036217,-3.37247905,0.280769401
2024,6,145,0.005291005,-0.071063302,-0.059533387,0.005077861,38.9340056,40.8177126,415.8709316,-3.66533992,0.251565559
2024,7,145,0.081742898,0.085035205,-0.062888242,0.281957672,31.76605042,476.0360279,40.8177126,-2.418703857,0.375879069
2024,8,145,-0.00456621,-0.072121069,-0.075068496,-0.003143117,30.25730159,455.9575463,476.0360279,-3.442512685,0.273785706
2024,9,145,0.043706357,-0.08803793,-0.092351705,0.03678921,30.36845238,289.3058197,455.9575463,-3.308761793,0.287123233
2025,6,145,0.050659958,-0.047893263,-0.103501201,0.051000125,34.06,79.46534088,289.3058197,-3.294317202,0.288563636
2025,7,145,0.068317287,-0.049949031,-0.104788996,0.059141065,29.50609944,672.5001001,79.46534088,-3.197468652,0.298221292
2025,8,145,0.069000967,-0.126389369,-0.100365363,0.05225149,28.2832493,649.7290668,672.5001001,-3.095515773,0.308387949
2025,9,145,0.009640666,-0.083134517,-0.056880735,0.008655284,29.21579132,336.5702972,649.7290668,-3.367659493,0.281250004
2019,6,146,0.479433566,-0.015025791,-0.511019289,0.263487827,39.29503952,80.76145878,200.8034601,-0.940731515,0.52326124
2019,7,146,0.491056353,0.007305936,-0.521349847,0.261587142,32.17495119,673.5950832,80.76145878,-0.68827227,0.548436266
2019,8,146,0.815356791,0.248050049,-0.659696937,0.607383526,28.85011855,399.4664612,673.5950832,2.26497448,0.842931573
2019,9,146,0.707070112,0.217832804,-0.567606688,0.570743641,26.78801953,325.118433,399.4664612,1.470326474,0.763689935
2020,6,146,0.615210652,0.088490024,-0.584490418,0.291220174,32.12062762,105.9874362,325.118433,0.107096263,0.627749754
2020,7,146,0.412038773,0.208551183,-0.298270315,0.460780056,29.42877266,443.3151441,105.9874362,-0.27452439,0.58969486
2020,8,146,0.780918717,0.26765877,-0.634745061,0.520174051,26.31639005,757.0708065,443.3151441,1.963651181,0.812883864
2020,9,146,0.807771623,0.248676136,-0.679254651,0.529220287,28.99831939,93.83937816,757.0708065,2.11412931,0.827889418
2021,6,146,0.64303124,0.087597862,-0.615297437,0.362339379,32.71107392,95.41239929,93.83937816,0.240353463,0.641038051
2021,7,146,0.597842395,0.083351955,-0.536156714,0.349605195,30.04419805,786.7357769,95.41239929,0.08463445,0.62550988
2021,8,146,0.477606207,0.215075463,-0.404621452,0.648731353,27.59247559,289.0741348,786.7357769,0.972313573,0.714028503
2021,9,146,0.857776284,0.241841584,-0.703456998,0.550234573,27.16656904,398.7114792,289.0741348,2.095444464,0.82602618
2022,6,146,0.520300746,-0.029933436,-0.569029808,0.262755347,35.47119944,105.9208894,398.7114792,-0.589349653,0.558300747
2022,7,146,0.595987737,0.22442919,-0.498512268,0.403801395,29.70501627,674.7789402,105.9208894,0.569367377,0.673847044
2022,8,146,0.871506751,0.232618347,-0.719883502,0.57685192,27.83672943,490.4439545,674.7789402,2.442462938,0.860630574
2022,9,146,0.430167586,0.234106481,-0.358777285,0.482886848,27.25505579,197.7086444,490.4439545,0.26012815,0.643009966
2023,6,146,0.598981559,0.110276245,-0.535452306,0.373575767,32.58285914,191.3679619,197.7086444,0.141391438,0.63116964
2023,7,146,0.640111148,0.159083471,-0.61800319,0.470979638,26.54021618,813.3384094,191.3679619,0.998928685,0.71668254
2023,8,146,0.794609189,0.269362301,-0.652059138,0.562057161,26.72008136,569.1780453,813.3384094,2.320642361,0.848482727
2023,9,146,0.871670425,0.273224145,-0.723878026,0.551477078,27.71027197,317.4512444,569.1780453,2.432971263,0.859684072
2024,6,146,0.54000628,0.02972973,-0.526119411,0.340349918,37.93858438,59.27945888,317.4512444,-0.369362674,0.580237665
2024,7,146,0.59562844,0.209310293,-0.468566626,0.629491233,29.54778708,633.3200626,59.27945888,0.908965497,0.707711486
2024,8,146,0.839572787,0.271080703,-0.701720119,0.61779103,27.91390516,484.5297454,633.3200626,2.520275821,0.86839001
2024,9,146,0.79395026,0.234796956,-0.655610859,0.550273995,27.54034868,200.2985497,484.5297454,1.897755893,0.806312841
2025,6,146,0.709624648,0.100724302,-0.666378617,0.405630729,34.65472803,184.521377,200.2985497,0.70483254,0.687355518
2025,8,146,0.901265323,0.289870054,-0.758146942,0.637963141,27.39496513,1063.825417,184.521377,2.736817194,0.889983335
2025,9,146,0.79263556,0.244910032,-0.673801005,0.543211946,26.3673059,188.3582306,1063.825417,2.329756763,0.849391608
2018,6,147,0.361488193,-0.08836896,-0.452789694,0.244507924,40.72334716,59.22151399,99.30617523,-1.706745781,0.446874936
2019,6,147,0.508758485,0.010954633,-0.50522548,0.320367267,39.19516367,44.32014756,59.22151399,-0.773151982,0.539972132
2019,7,147,0.424219072,-0.001355014,-0.390271574,0.301216099,29.32697787,445.5133362,44.32014756,-1.1176829,0.505615796
2019,8,147,0.415400743,0.256613433,-0.31785804,0.50871872,28.90564315,268.1640749,445.5133362,0.228293793,0.639835471
2019,9,147,0.727657437,0.206471488,-0.612078965,0.460086953,26.70637621,213.2702641,268.1640749,1.235707989,0.740293975
2020,6,147,0.53745383,0.001678795,-0.553980529,0.350258304,34.39589903,60.51849473,213.2702641,-0.400837879,0.577098984
2020,7,147,0.537700891,0.078096621,-0.429433048,0.438992146,29.07392116,231.3607544,60.51849473,-0.239418761,0.593195564
2020,8,147,0.420829922,0.163800657,-0.384752601,0.421175332,28.14029737,589.3764896,231.3607544,-0.163631945,0.600752962
2020,9,147,0.757887602,0.12586908,-0.689435422,0.43647704,29.34096127,91.75015771,589.3764896,1.307070997,0.747410235
2021,6,147,0.568020761,0.047492884,-0.526332378,0.364822581,33.35600277,49.28431416,91.75015771,-0.280023467,0.589146497
2021,7,147,0.51700002,0.042010207,-0.542654693,0.341479524,30.23524896,545.2874737,49.28431416,-0.310683594,0.586089094
2021,8,147,0.544194937,0.147299856,-0.423788548,0.541854448,27.80679115,210.7094421,545.2874737,0.532553996,0.670176045
2021,9,147,0.751686931,0.132743359,-0.651399493,0.448610995,26.58388658,493.0478821,210.7094421,1.131499609,0.729902402
2022,6,147,0.403980643,-0.053521127,-0.46300447,0.255216475,35.70352697,76.20111251,493.0478821,-1.138417639,0.503548145
2022,8,147,0.791079402,0.194179207,-0.637973964,0.54513107,27.97914246,257.2099533,76.20111251,1.454278888,0.762089683
2022,9,147,0.599780917,0.1077604,-0.502363443,0.426552017,27.19628631,162.5408134,257.2099533,0.272193594,0.644213122
2023,6,147,0.637300074,0.033151906,-0.585822761,0.37608053,31.26865145,134.9390152,162.5408134,0.07588731,0.624637623
2023,7,147,0.498099476,0.121465385,-0.414547294,0.458530908,27.97272476,547.0438309,134.9390152,-0.0502566,0.612058657
2023,8,147,0.753877997,0.180225775,-0.698123753,0.529180056,27.07753112,254.0341206,547.0438309,1.738414413,0.790423441
2023,9,147,0.769791722,0.060539883,-0.677279651,0.37859226,27.54311203,258.5134583,254.0341206,0.805740614,0.697417987
2024,6,147,0.509351313,-0.041575629,-0.550358534,0.318204312,36.60531812,35.33389847,258.5134583,-0.689770268,0.548286887
2024,7,147,0.755704224,0.115480296,-0.638405621,0.516364829,28.51818119,379.6821365,35.33389847,1.044937013,0.721270452
2024,8,147,0.82793957,0.207827792,-0.706416607,0.561488194,27.05330106,456.5228344,379.6821365,2.018444753,0.818347833
2024,9,147,0.800242424,0.135802135,-0.667955697,0.511480608,27.66999308,226.5873472,456.5228344,1.511600282,0.767805725
2025,6,147,0.443705112,-0.047893196,-0.478181243,0.297983922,32.29450207,70.90004913,226.5873472,-1.027578742,0.514600907
2025,7,147,0.415664166,0.117259368,-0.333021283,0.299708372,27.1074781,543.6562037,70.90004913,-0.815945223,0.535704826
2025,8,147,0.783475757,0.180875748,-0.664893627,0.621492335,25.50574689,584.0551586,543.6562037,2.012908159,0.817795729
2025,9,147,0.664285719,0.064102568,-0.623688161,0.360017889,26.56560166,248.3574524,584.0551586,0.636486686,0.680540126
2019,6,148,0.59337002,0.09480188,-0.57326138,0.438675981,37.01842105,42.422042,63.29347467,0.141218209,0.631152366
2019,7,148,0.599798918,0.095187165,-0.455626726,0.454010462,28.4575277,597.4093609,42.422042,0.116922767,0.628729645
2019,8,148,0.402200997,0.234797701,-0.312374741,0.648975267,28.19072715,302.7256088,597.4093609,0.533366213,0.670257038
2019,9,148,0.397402585,0.154754236,-0.356530517,0.824097324,26.25459834,177.0751362,302.7256088,0.561894918,0.673101897
2020,6,148,0.603949547,0.027807111,-0.599124968,0.386967524,34.23055402,66.66615999,177.0751362,-0.000773156,0.616993105
2020,7,148,0.395952076,0.130175248,-0.30922544,0.387233317,28.6642036,313.5422361,66.66615999,-0.747357974,0.542544289
2020,8,148,0.188935131,0.116966747,-0.133925989,0.280226598,27.07703139,622.5820789,313.5422361,-1.656690795,0.451866377
2020,9,148,0.670806348,0.331018835,-0.564875484,0.704978814,28.26088643,66.84720224,622.5820789,2.126855415,0.829158454
2021,6,148,0.576338112,0.086457349,-0.536762655,0.43534217,31.69064404,46.2238369,66.84720224,0.052608104,0.62231624
2021,7,148,0.706058145,0.117835529,-0.661042571,0.428072603,28.01314866,677.2515182,46.2238369,0.876239366,0.704448063
2021,8,148,0.078294791,0.295896322,0.023467069,0.501319261,26.55157895,214.0418663,677.2515182,-1.034705417,0.513890241
2021,9,148,0.566459656,0.289844751,-0.473991811,0.756062767,26.00312327,396.0145454,214.0418663,1.499180998,0.766567284
2022,6,148,0.502714455,-0.025352113,-0.532668889,0.325049143,34.78840028,84.06974733,396.0145454,-0.558653873,0.561361705
